13803,transportation web mail from: ms. rita mcneal address: 7012 n. saint herman street wasilla ak 99654 907-373-3860 message: governor palin very concerned world s growing supply demand constraints gasoline diesel. data theoildrum.com shows world peaked production 2005 seeing consequences now.. alaska a unique position benefit financial harmed greatest high oil prices. see budget surplus go infrastructure best managing budget building infrastructure makes sense a alaskan a tight transportation fuel world. infrastructure priorities. enhanced community public transportation. build more instate pipelines natural gas. forget lower 48 oil industry won t play. commuter rail service within southcentral. promote alternative energy development traditional development. wind coal geothermal considered. promote local agriculture industry meet alaskan needs. tough financial times a unique position set better standing a challenging future. support putting surplus infrastructure. please put expanding state payroll. needs pared down enlarged. thank rita mcnealjr@mtaonline.net 1 pra gsp01_0014063 
13804,elections web mail from: mr. mike coppock address: 3902 oakcrest ave enid ok 73703 303-330-6854 message: a writer newsmax magazine . editor wishes a profile gov. palin one magazine s summer issues (we re a monthly). understand governor expecting. interview phone april person juneau first part july later part june. nature interview national political topis plus background alaskan politics. newsmax a politically conservative publication nature. denver right now assignment back oklahoma office next week. respectfully mike coppock coppockrv@peoplepc.com 1 pra gsp01_0014064 
13805,scheduling j- tomorrow a very packed day trying deal fall-out senate action budget- figuring out trying straighten out action message top priority. thus scheduled mtgs throughout day very short take place unless it s lawmakers staff media doubt i ll squeeze stop-bys mtgs. very important time work mike karen russ week important priority- budget- things taken care ltgov s office others. thanks sent blackberry device cellular one 1 pra gsp01 0014065 
13806,re: hb348 sb176/hb256 please support bills. go contrary repeated wishes public very very disappointed gov. palin even brought forward . wrong. strongly support opinions expressed mr. nick jens yesterday s anchorage daily news. quote ...... issue aerial wolf bear shooting pales comparison real issue stake: democratic process. ........ strike down hb 348 sb176/hb256 convictions regarding aerial predator control convictions a government people people people. truly shocked gov. palin support wonderful strides made provide a more open government . legislation flies face that. please defeat hb 348 sb 176 /hb256. thank milli martin p.o. box 2652 homer ak 99603 907-235-6652 10/23/2009 pra gsp01_0014066 
13807, carlyle group purchase booz allen hamilton? oversight? anyone care state rights anymore? federalizing fact corporatizing nation. loving outrage parts states??? thursday march 20th 2008 informationliberation.com carlyle group buy major cia contractor : booz allen hamilton (corpwatch) carlyle group one world s largest private equity funds soon acquire $2 billion government contracting business consulting giant booz allen hamilton one biggest suppliers technology personnel u . s. government s spy agencies . carlyle manages more $75 billion assets bought sold a long string military contractors early 990s. recent years significantly reduced investments industry. goes ahead widely reported plan buy booz allen re-emerge owner one america s largest private intelligence armies. reports a potential carlyle acquisition booz allen s government unit began circulating u.s. military contractors december 2007 booz allen s senior partners board members - a group 300 vice presidents privately -held firm - gathered company headquarters mclean virginia extraordinary two-day meeting. according a december 15 letter booz allen employees ceo ralph w. shrader released firm vice presidents signed a new strategic direction involve separating company s commercial government units operating separate companies. widely seen both inside outside company a sign a sale one both units imminent shrader company hoped come a resolution issues involved march 31 2008. january 2008 major newspapers - each quoting unnamed people close situation - reported discussions between booz allen carlyle sale government unit underway. according wall street journal deal centered booz allen s influence defense intelligence contracting . agreement reached sale price around $2 billion. christopher ullman carlyle s chief spokesman confirm deny a deal works declined comment corpwatch reports . carlyle s long experience defense sector added such companies would a priority price right right fit us. george farrar a booz allen spokesman company has refused discuss particulars ongoing discussions comment beyond shrader wrote december 15 missive booz allen s workforce. booz allen hamilton? 2006 booz allen hamilton a privately held company based mclean virginia a global staff 18000 annual revenues $3.7 billion . work u.s. government agencies accounts more 50 percent business. notably booz allen a key adviser prime contractor 10/23/2009 pra gsp01_0014073 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 2 10 major u.s. intelligence agencies - central intelligence agency (cia) defense intelligence agency (dia) national geospatial-intelligence agency (nga) national reconnaissance office (nro) national security agency (nsa) - well department homeland security (dhs) national counterterrorism center department defense pentagon s combatant commands. website booz allen describes intelligence work part broader expertise information technology . whether dealing homeland security peacekeeping operations battlefield success depend ability collect safeguard store distribute fuse share information - getting right information right place right time . our security professionals work partnership clients develop capabilities ... protecting information networks against cyber physical threats. always case : booz allen hamilton founded a management consultancy 1914 chicago three businessmen whose surnames gave firm name . 1940 more three decades giving advice top ranking companies america s manufacturing service economy such montgomery ward goodyear tire illinois state railroad booz allen started working u.s. military clients included army navy war air force pentagon. initial contracts navy 1940 set pace military work: a management consultant booz allen helped navy restructure world war ii permeated ranks contractors ( each navy bureau a booz rep investors daily reported a 2005 profile firm). relationship served a template booz allen s later work intelligence national security personnel worked inside government agencies alongside public employees. late-1990s booz allen forged a particularly close relationship nsa spy agency monitors global telephone e-mail internet traffic u.s. military political leaders hired booz allen chief outside consultant project groundbreaker . $4 billion project outsourced nsa s internal communications networking systems a consortium led computer sciences corporation (csc) subsidiary northrop grumman. today many services booz allen provides intelligence agencies according website war-gaming - simulated drills military intelligence officials test response potential threats terrorist attacks - well data-mining analysis imagery intelligence picked up u.s. spy satellites design cryptographic code-breaking systems (an nsa specialty) outsourcing/privatization strategy planning. company s 2007 annual report spells out several areas expertise including all source analysis intelligence specialty managed cia office director national intelligence (dni) draws public sources information such foreign newspapers textbooks add texture data gathered spies electronic surveillance. according company s annual report booz allen working one important spy initiatives launched recent years : cryptographic modernization program . air force general john c. koziol commander air force intelligence surveillance reconnaissance agency described program attempt combine a variety intelligence technologies pick up tell-tale signs chemicals substances - a single electronic package used combat special operations commanders track enemy. booz allen a full partner project according general koziol idea fully endorsed director national intelligence michael mcconnell nation s spy chief - himself a booz allen alumnus. carry out tasks intellige agencies booz allen 10/23/2009 pra gsp01_0014074 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 3 10 hired a dazzling array former national security officials foot -soldiers. 2002 information week reported booz allen more 1000 former intelligence officers payroll . 2007 reporter researching a chapter booz allen forthcoming book asked company confirm number provide a more accurate one received e-mail reply spokesman george farrar: it certainly possible a privately held corporation consider information proprietary disclose. buried deep company s web site a much larger number confirmed explanation a booz allen information technology contract dia carries out intelligence joint chiefs staff office secretary defense . stated booz allen team employs more 10000 ts/sci cleared personnel . ts/sci stands top secret-sensitive compartmented intelligence one highest possible security ratings make booz allen one largest employers cleared personnel united states. many former intelligence officers booz allen same jobs government. example keith hall a booz allen vice president initially worked army intelligence one congressional intelligence committees . early 1990s hired cia manage budgets policy development then-director central intelligence robert gates. during time played instrumental role creating national imagery mapping agency later renamed national geospatial-intelligence agency . during clinton administration hall named assistant secretary air force space programs simultaneously director nro agency manages nation s military satellite program. now a booz allen executive hall leads a strategic intelligence initiative integrates company s extensive contracting activities nro nga. recently one important tasks involved chairing a 2005 homeland security study group recommended a major expansion information data- sharing between u.s. spy agencies work outside country domestic law enforcement federal bureau investigation (fbi). the study s findings become a road map government making decisions related critical information sharing support homeland security booz allen boasts 2007 annual report. (see article domestic spying inc.) key executives came booz allen spy agencies include r . james woolsey former director cia hired 2003 run booz allen s global resilience division advises corporations security issues joan a. dempsey a career u . s. intelligence official a former top aide former cia director george tenet hired 2005 a booz allen vice pr key intelligence agencies. senior managers benefit a sale carlyle. unlike many competitors intelligence industry booz allen a privately held company whose shares owned 300 vice presidents approximately 80 government support booz allen s farrar told corpwatch . vice presidents carlyle s infusion capital $2 billion buyout shares make very rich men women indeed . $2 billion divided 80 $25 million; even booz allen s shares divided equally unlikely that s astounding windfall executive. booz allen ceo ralph shrader man responsible booz allen s growth intelligence contractor ralph shrader been. running company chairman ceo 1998 . shrader electrical engineer training came booz allen 1974 serving senior management levels two prominent telecommunications companies - western union national director advanced systems planning rca served company s government communications system division . positions prepared well later work booz allen a consultant telecommunications industry . according official biography led major assignments industry a booz allen consultant deeply involved company s landmark work at&t company broken up government. those assignments shrader exposed telecommunications industry s close ties u.s. intelligence . during years worked western union rca those companies along itt world communications part a secret surveillance program known minaret telecommunication companies concurrence a handful high-ranking executives handed over nsa information 10/23/2009 pra gsp01_0014075 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 4 10 incoming outgoing u.s. telephone calls telegrams - early version nsa s warrantless surveillance program launched bush administration september 11th attacks . minaret involvement private companies nsa spying exposed congressional committees investigating intelligence abuse mid-1970s inspiration behind 1978 foreign intelligence surveillance act (fisa) set rules - including important requirement warrants - domestic surveillance telephone traffic. none alluded booz allen s official literature course; shrader upon appointment ceo 1998 mentioned a rare press interview (with financial times ) relevant background new position chief executive experience working telecommunications clients doing classified military work u.s. government - something a booz specialty ft pointed out. booz allen adds website shrader ceo led important programs u . s. national communications system defense information systems agency two important classified intelligence networks use federal government . under shrader booz allen became nsa s important outside consultant culminating advisory role project groundbreaker . project awarded first contracts summer 2001 put booz allen a prime position capture nsa intelligence work aftermath september 11th attacks intelligence budgets nsa surveillance increased substantially. war terror contracts september 11th 2001 booz allen s account firm helped government reshape spying capabilities match new era counterinsurgencies terrorist threats . the nature intelligence changed dramatically wake 9/11 christopher ling a booz allen vice president explains company s recent annual report . an entire analytic production system geared detect large -scale cold war adversarial capabilities suddenly required transform . booz allen added we finding innovative ways integrate intelligence operations enabled advanced visualization data management capabilities allowed pioneer tactics techniques procedures. addition serving a prime contractor admiral john poindexter s controversial total information awareness project booz allen active both military economic fronts war terror. pentagon helped develop blue force tracking system allows soldiers commanders iraq battlegrounds ability electronically identify friendly troops. weeks leading up invasion iraq booz allen sponsored organized several conferences aimed helping u . s. corporations secure contracts occupied baghdad former cia director woolsey one ardent backers war a keynote speaker. under shrader s leadership booz allen played instrumental role september 11th proselytizing a greater corporate role national homeland security. important booz allen ceo a ceo summit organized 2002 business leaders opt out geopolitics leave job security solely government military. deepening corporate alliance bush administration war terror significant advantages booz allen fellow corporations : one hand drastically increased contracts military intelligence agencies ; homeland security provided a convenient excuse reducing government oversight regulation . dual interests spelled out unusual detail 2004 richard wilhelm a former cia nsa officer once served national security adviser former vice president al gore now leads booz allen s business cia office dni. speaking a conference information -sharing counterterrorism wilhelm explained right mix policies business include a wide range incentives cooperative arrangements including appropriate protections freedom information act requirements unintended consequences more open information sharing . government argued help make business case sweeten - industry share information a business case so. words corporations happy participate exchange information terrorism security threats enough rewards . booz allen those rewards sweet indeed a short list recent unclassified contracts attests . include: 10/23/2009 pra gsp01_0014076 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 5 10 a $6.3 million contract provide research 3-d facial recognition biometric software information assurance technical analysis center offut air force base nebraska awarded 2008. a $48 million contract u.s. air force conduct research survivability lethality implications air force vehicle program awarded 2008. a partnership caci international eds lockheed martin saic sra right bid $12.2 billion worth contracts telecom services defense information systems agency (disa) awarded 2007. participation a consortium seven companies bid up $20 billion worth work command control communications computers intelligence surveillance reconnaissance - a mouthful a term usually referred c41sr - army s communications electronics command based fort monmouth new jersey awarded 2006. a five-year $25o million contract provide systems engineering technical assistance science technology directorate department homeland security signed 2005. little congressional scrutiny? spite tremendous power a contractor booz allen received very little criticism even scrutiny u. s. congress . january 2007 senate a rare opportunity inquire company held hearings michael mcconnell s nomination director national intelligence (see box). prior hearing several senators question mcconnell booz allen s role a contractor; hearing a desultory affair few questions asked new dni high level contracting spy agencies specific role booz allen. a month later a booz allen contract department homeland security came under close scrutiny house . february 2007 henry waxman a democratic congressman california chairman house committee government oversight reform charged booz allen a significant conflict interest over contract oversee $8 billion contract dhs secure border initiative known sbi- net. under contract boeing companies build a virtual fence cameras radar sensors transmit imagery data border patrol agents working along u.s . borders canada mexico . (see corpwatch s fencing border .) conflict arose waxman booz allen long-standing business partnerships boeing prime contractor sbi -net therefore provide objective oversight program. hearing waxman pointed out dhs officials hired 98 people oversee sbi -net contract. but problem 65 people don t work government. work contractor said. you re relying function a government ordinarily do. dhs officials responded booz allen hired advice oversight. waxman s criticism made a myriad contracts booz allen holds intelligence agencies. nsa example advised agency several contracts involve companies booz allen close business ties . true n ro nga cia . far reports conflicts interest emerged congress case exercises little oversight over intelligence contracts. another damaging report issued 2007 general accounting office audit arm u . s. congress found department homeland security spending nearly $16 billion a year goods services private sector making third -largest employer contractors federal government. beneficiaries dhs spending booz allen hamilton 2006 awarded a $43 million no-bid contract provide services dhs intelligence unit. upon reading $16 billion dhs figures gao report joseph lieberman independent u.s. senator connecticut angrily commented : plainly put need know charge dhs - managers workers contractors. washington post later found booz allen s no-bid intelligence contract dhs ballooned value $2 million 2003 over $30 million 2006 - 15 times original value . dhs lawyers first examined booz allen deal post found grossly beyond scope original 10/23/2009 pra gsp01 0014077 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 6 10 contract violated government procurement rules . open competition ordered dhs lawyers delayed a year. during time post payments booz allen more doubled again under a second no-bid arrangement $73 million. union protests far public criticism potential carlyle -booz allen deal come service employees international union (seiu) one country s largest labor unions . last year union launched a blistering attack carlyle private equity industry a widely distributed report called behind buyouts : inside world private equity . gist report carlyle kohlberg kravis roberts (kkr) large private equity funds undermining u.s . economy avoiding taxes creating harsh consequences such layoffs workers communities . late 2007 carlyle acquired assets manor care a chain nursing homes seiu trying organize workers union stepped up campaign. january 2008 rumors a carlyle takeover booz allen surfaced press seiu issued a blistering press release denouncing potential deal . union s criticism proposed acquisition didn t focus booz allen s role intelligence outsourcing carlyle s ties mubadala development fund government abu dhabi . 2007 fund paid $ 1.35 billion buy a 7.5 percent ownership stake carlyle s general partnership. a result investment seiu charged carlyle risking national security . the potential a carlyle group-booz allen buyout demands urgency part lawmakers regulators examine risks faced u.s. foreign governments potentially access classified sensitive national security information through stake u.s. companies union declared a press release. interview corpwatch stephen lerner director seiu s private equity project union launched nationalist campaign out concern classified information booz allen leak hands abu dhabi fund thus compromising u.s. security interests. when combine buyout firms much less reporting requirements private opaque sovereign wealthfunds a toxic stew secrecy said. asked booz allen executives leak classified information a foreign government replied: the point way knowing wouldn t added seiu taken a position booz allen s extensive role intelligence outsourcing issue government jobs being done private contractors emerge future union. (the seiu mention material california public employees retirement system pension fund california state retirees seiu significant influence owns five percent carlyle group.) carlyle s ullman recently discussed union campaign seiu president andrew stem during a conference private equity rejected seiu s claims . charges abu dhabi investment jeopardize national security really obscene allegation . ullman added abu dhabi fund a passive investor carlyle role management carlyle companies . carlyle s portfolio companies a pristine track record handling sensitive government data . giving top secret classified data foreign governments known treason punishable jail worse. a fairly strong impediment leaks. case virtually evidence suggest intelligence contractor leaked classified information unlikely union s allegations a factor carlyle group decide acquire booz allen hamilton. shadow intelligence agency booz allen prides itself long-term personal relationships forged between personnel government clients . we stay a lifetime mark j. gerencser senior vice president charge booz allen s government contracting division remarked 2006 . a quick study biographies posted booz allen s website suggests indeed true - senior management shuttled back forth between company government entire lives. 10/23/2009 pra gsp01_0014078 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 7of10 director booz allen s u.s. government business example gerencser serves several broad- based roles including representing industry office secretary defense joint chiefs staff manage pentagon s vast intelligence operations . a member booz allen s leadership team sets strategic direction company run many war games staged booz allen government clients. below company s intelligence hierarchy ken weegand another senior vice president . weigand came booz allen 1983 working a decade air force intelligence now leads firm s work national intelligence law enforcement agencies department homeland security. specialty website includes imagery intelligence operations managed nga one booz allen s important clients. senior vice president joseph w. mahaffee a veteran naval intelligence leader booz allen s maryland procurement office business puts charge company s contracts nsa fort meade . focuses meeting information assurance mission objectives nsa various technology services including systems engineering software development advanced telecommunications analysis. another key booz allen figure nsa marty hill came company a 35-year career signals intelligence electronic warfare previously served expert information operations capabilities policy donald rumsfeld s pentagon . leads team 1200 professionals engaged aspects signals intelligence including technical analysis systems development operations. vice president pamela lentz a former cryptology officer navy once worked a program manager trw one nation s oldest intelligence contractors (it now owned northrop grumman). booz allen s client service officer dia military intelligence markets includes intelligence units within navy air force army unified combatant commands undersecretary defense intelligence. tasks lentz manages a 120-person booz allen team supports nro pentagon agency manages nation s military spy satellites . runs a task force supports human intelligence collection efforts dia. vice president laurene gallo a former intelligence analyst nsa leads a booz allen intelligence research analysis team support several agencies including cia dni national counterterrrorism center . vice president richard wilhelm whose job booz allen work cia odni came company a long career u.s. intelligence included stints directing joint intelligence center iraq during operation desert storm nsa s first director information warfare. vice president william wansley a former army intelligence officer leads a team experts strategic business planning support cia s national clandestine service part cia conducts covert operations recruits foreign spies well dni . another vice president robert w. noonan a retired army lieutenant general once served army s deputy chief staff intelligence commanding general u . s. army s intelligence security command charge expanding booz allen s military intelligence business within armed services combatant commands dia office secretary defense. each vice presidents poised personally profit a corporate takeover carlyle group. carlyle group? carlyle group a private equity fund - a group financial advisers invests large sums money pension funds large corporations wealthy individuals foreign banks privately held companies many different industries run those companies until market right sell a substantial profit during early years george w. bush administration gained attention - notoriety - large number former high-ranking political figures attracted advisers managers. included former president george h.w. bush former secretary state james baker former british prime minister john major. shortly september 11 2001 attacks new york washington carlyle news again newspapers revealed osama bin laden s family saudi arabia - owns one world s 10/23/2009 pra gsp01 0014079 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 8of10 largest construction companies - held a stake fund. stake quickly liquidated news broke. until recent slowdown financial markets private equity industry over $160 billion under control widely seen one important drivers global economy pumping venture capital high-tech startups buy-out capital corporate reorganizations worldwide . extremely active britain more 20 percent private sector workforce employed companies targets private equity investments . business magazines credit breaking up america s worst-run conglomerates bringing competition japan s highly regulated incestuous banking industry. private equity funds now wield much transformational power heart capitalist system economist magazine recently observed . addition carlyle more $75 billion under management industry leaders include blackstone group ($30 billion ) bain capital ($27 billion) kohlberg kravis roberts & co. ($26 billion) texas pacific group ($20 billion). carlyle largest funds best-known owning large military contractors aerospace contractors such united defense industries maker bradley fighting vehicle weapons systems sold bae systems 2004 vought aircraft industries a major producer structural assemblies commercial military business aircraft still holds . military contractors gone through carlyle s hands include eg&g ltv aerospace magnavox electronic systems. during 1990s made acquisitions fund led former secretary defense frank carlucci served during carter administration deputy director cia. during tenure carlyle bought sold nearly a dozen companies active intelligence industry . include bdm international influential company during 1990s provided u.s . army s first contract interpreters through a subsidiary known vinnell corporation once trained saudi national guard. eventually sold northrop grumman now part company s huge intelligence division. u.s. investigative service carlyle bought 1996 sold 2007 largest provider security investigations employees contractors hired pentagon national security agency agencies recent months training iraqi police commandoes under contract pentagon. (see corpwatch coverage usis.) another spectacular acquisition qinetiq privatized arm britain s military research corporation. acquired carlyle 2003 sold 2007 recently emerged one premiere u.s. intelligence contractors - netting a $470 million profit carlyle. (see article qinetiq goes kinetic .) carlyle divested itself of military holdings. in current u.s. portfolio there s none carlyle s ullman told corpwatch. today investments concentrated commercial industries such real estate banking. during a few months span 2006 instance carlyle a manufacturing deal education deal a consumer products deal buildings deal a financial services deal according account washingtonian magazine. holdings extensive pervasive: time rent a car hertz catch a quick breakfast dunkin donuts ice-cream baskin-robbins you re sending money carlyle. a $2 billion acquisition booz allen s contracting business therefore put carlyle back big leagues military contractors. michael mcconnell booz allen hamilton s illustrious alumnus michael mcconnell current director national intelligence top spy job country epitomizes term revolving door spinning government job industry back again. mcconnell a senior pentagon official during george bush senior s administration first gulf war worked dick cheney secretary defense chief intelligence adviser general colin powell chairman joint chiefs staff. cheney impressed mcconnell s work during war appointed head nsa 1993 (he later intervened personally convince mcconnell take dni job 2007). 10/23/2009 pra gsp01 0014080 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 9 10 mcconnell subsequently spent more 10 years a booz allen senior vice president charge company s extensive contracts military intelligence information operations pentagon. job official biography states mcconnell provided intelligence support the u . s. unified combatant commanders director national intelligence agencies military service intelligence directors. made a close colleague donald rumsfeld ran pentagon 2001 2007 vice president cheney served president bush a kind intelligence godfather earliest days administration. booz allen s chief intelligence liaison pentagon mcconnell center action both before september 11 attacks . during first six years bush administration booz allen s contracts u . s. government rose dramatically $626000 2000 $1.6 billion 2006 . mcconnell staff booz allen deeply involved bush administration s controversial counterterrorism programs . included pentagon s infamous total information awareness data-mining scheme run former navy admiral john poindexter attempt collect information potential terrorists america phone records credit card receipts databases . (congress cancelled program over civil liberties concerns much work transferred nsa booz allen continued receive contracts.) 2002 cia launched a financial intelligence project track terrorist financing secret cooperation swift brussels-based international banking consortium booz allen won a contract serve outside auditor project. january 2007 mcconnell resigned booz allen appointed president george w. bush current job. now oversees 16 u . s. intelligence agencies thus much booz allen s government business . (see reporter s 2007 salon article.) unions pension funds carlyle group seiu s campaign material carlyle group including a 40-page white paper private equity issued last year fails mention a salient fact many seiu members affiliated a pension fund holds a significant stake carlyle group. fund california public employees retirement system world s largest public pension fund known caipers. held a five percent stake carlyle s core management group 2000 therefore profits time carlyle makes money one investments. many california state officials sit caipers boards members seiu although officially represent employer union. 2001 reporter attended a meeting caipers investment board carlyle s three founding managers appeared witnesses . public meeting took place a time carlyle a hot media topic close ties bush administration prominence nation s 11th largest military contractor. several seiu officials attended meeting questioning carlyle led a caipers official belonged seiu . investment board didn t ask carlyle s military industry investments instead posed a single softball question carlyle s views u.s. investment climate. asked seiu hasn t mentioned caipers stake carlyle literature stephen lerner director seiu s private equity project replied union didn t start investigating pension fund s role carlyle until 2007. until we never really thought caipers investment carlyle . now we re digging deeper we re raising lots questions. under seiu s initiative a california lawmaker introduced legislation prohibit caipers investing private equity funds owned part overseas funds countries don t generally respect human rights . according seiu handout legislation is applicable private equity firms sovereign wealth funds ownership stake such carlyle. carlyle s ullman responded legislation hurt people supposed protect . california lawmakers should consider detrimental impact california pensioners benefited greatly caipers investment ownership carlyle group told corpwatch. 10/23/2009 pra gsp01_0014081 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 10 10 tim shorrock s book outsourcing intelligence spies hire published simon & schuster. create a home theater pros . watch video aol home. 10/23/2009 pra gsp01 0014082 
13808,edu funding: new article the subtext here gov. patin right. wanted fairly generous year (on scale various proposals) argued way beyond debate over funding move debate over best teach alaska s children. lawmakers went cheaper version now school districts saying don t enough money lawmakers debating to them. school districts still don t know write budge .ls. school funding risks once again becoming part end session deal-making. btip:/inewsminer.comtweblogstcapital-focus/2008/mar/25/how-much-money-will-schools-getl much money schools get? stefan milkowski published tuesday march 25 2008 lawmakers talking adding money k-12 education year unclear much form therefore much school districts get. last week sen. lyman hoffman bethel talked giving schools $20 million fuel grants. 2007 (the last audited year) school districts spent $62 million fuel - hoffman figured state pick up a third it. money distributed based actual spending fuel bigger districts more dollars districts fuel a higher percent overall budget fare relatively better. sen. gary wilken fairbanks pitched a different idea yesterday senate floor - bring back school improvement grants doled out last year dropped year worth $20 million. each proposals compared tacking another $100 onto base student allocation something wilken gov. sarah patin others pushed for. put another $22 million k-12. three proposals affect different districts differently. basically school improvement grants best urban districts followed bsa increase fuel grants. rural districts benefit fuel grants bsa boost improvement grants. (implementing iser study district cost factors accounts higher fuel costs part new k-12 funding package doesn t kick next few years.) seems disagreement issue members senate majority. a news conference today senate president lyda green wasilla probably dole out money a per-student basis bsa improvement grants would. sen. bert stedman sitka chimed still considering different proposals. 8/28/2009 pra gspo1_0014083 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 2 2 there s another idea out . rep. gabrielle ledoux kodiak sponsoring a bill cover 50 percent districts fuel costs 2007 2009 - a more generous version hoffman s proposal. bill a hearing thursday. one key aspect proposals being considered now one -time deals whereas increase bsa given more money year year after. new k- 12 funding package stairstepped increases bsa $ 100 each next three years . lawmakers provide one-time grants worth same a $100 increase year school districts won t see increase next year means they ll probably push another one-time grant. subtext here gov. palin right wanted fairly generous year (on scale various proposals ) argued way beyond debate over funding move debate over best teach alaska s children. lawmakers went cheaper version now school districts saying don t enough money lawmakers debating to . school districts still don t know write budgets school funding risks once again becoming part end session deal -making. 8/28/2009 pra gsp01 0014084 
13809,edu funding: another new blog article mcallister s blog: veto vetoed posted: march 25 2008 11:57 apparently governor blinked. legislative sources deal cut gov. palin regarding k-12 funding distribution bill thursday threatened veto. friday afternoon governor issued a news release saying fact sign bill. legislative leaders immediately thursday override palin s veto something hasn t happened knowles administration. (frank murkowski always news media underplayed part administration -- veto overrides.) word house speaker. john harris made override inevitability clear palin retreated. suggestion forthcoming capital budget senate satisfy palin s concern base student allocation raised $100 a year $ 200. m hearing additional funding ensure $100 a real number offsetting reductions come through loss school improvement grants. palin lost one cut losses quickly possibly minimizing impact public. senate finance co-chairs lyman hoffman bert stedman they re still checking sure appears fiscal year 2008 go down biggest year state history both savings revenue. senate voted put $4 billion constitutional budget reserve $1 billion heretofore- little-known statutory budget reserve. hoffman he s sure revenue inflation-adjusted terms ever. fat years early 1980s. 8/28/2009 pra gsp01_0014085 
1381,telephone call - mon. 05.19.08 todd - received a phone call governor. lady shook hands governor anc prayer breakfast gave a business card. sara polanco (from hispanic community) - stated needs talk governor directly - a phone call. explained needed a subject matter. sara stated personal something god asked governor. needs pray over governor - done through phone even. a personal matter. contact: sara polanco - p-ed-ol-bed explained governor s schedule next two weeks very tight. stated prayed fasted over needs touch base soon. janice 1 roston 02485 released msnbc.com state alaska presented crivella west 
13810,hb 200 workers comp disease presumption hi kevin briefly tell div . risk management unofficial stance bill? bill allow workers comp claims future undetermined cancers caused exposure identified carcinogens line work. i m compiling information prepare russ a meeting tomorrow morning (thurs.) haven t come notes admin. don t need much whether cs evokes strong concerns excitement. email call preference. thanks mindy mindy rowland deputy legislative director office governor sarah palin 465-4021 8/26/2009 pra gsp01_0014088 
13811,land selections / cabins janice governor exchanged email last night morning lands cabin issues. one keeps getting sent back undeliverable time limits. see receives it. thanks tom governor work type press release good news progress. closer 1 pra gsp01 0014089 
13812,libraries - state historical records governor here appointment recommendations council libraries state historical records advisory board. background checks done . tough find folks fills 9 10 spots we re trying resolve 2 boards. privileged personal material redacted advisory council libraries - plans develops evaluates library services alaska; advises state federal library issues . recommend: privileged personal material redacted 8/25/2009 pra gsp01 0014092 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 2 2 privileged personal material redacted frank bailey director boards commissions office governor sarah palin 907.465. 3934 - juneau 907.269.7450 - anchorage 8/25/2009 pra gsp01 0014093 
13813,telephone call/visit request importance: high governor - frank spoke matt yerbic vp alaska airlines. matt resigning alaska airlines fly up see before leaves position. frank explained very busy time. matt asked available call him. talk regards future business opportunities. contact: matt yerbic 206-619-0162 1 pra gsp01_0014094 
13814,libraries - state historical records governor here appointment recommendations council libraries state historical records advisory board . background checks done. tough find folks fills 9 10 spots we re trying resolve 2 boards. privileged personal material redacted advisory council libraries - plans develops evaluates library services alaska; advises state federal library issues. recommend: privileged personal material redacted 8/26/2009 pra gsp01 _0014095 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com page 2 2 privileged personal material redacted frank bailey director boards commissions office governor sarah palin 907.465. 3934 - juneau 907.269 .7450 - anchorage 8/26/2009 pra_gspo1 _0014096 
13815,education web mail from: mr. steve gray address: 104 meridian ct shelton wa 98584 1 pra gsp01_0014097 searchable analytics www.crivellawest.com posted msnbc.com mother jones pro publica. http://palinemail.msnbc.msn.com 360-427-6494 message: please pass bill: sb 256 sitka auditorium needs finished. daughter flying washington state camp june. lived sitka 1986 - 1995 believe finishing new auditorium provide excellent stage performing yearly fine arts camp sitka school district. please consider passing bill. thank you! steve gray shelton wa grayfam8@msn.com 2 pra gsp01_0014098 
13816,kasilof river boat launch hello letting know passing comments proposed kasilof river boat launch fish game. james 10/23/2009 pra gsp01 0014099 
13817,department fish game funding proposal #44823 10/23/2009 pra gsp01 0014100 
13818,department fish game funding proposal #44823 10/23/2009 pra_gsp01_0014101 
